answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
658086,1281179,613421,Spring,361,367,,Who is the protagonist of this story?,,"ts out, I opened my eyes and saw how bright the forest today. I quickly bent my upper body upwards and jumped out of Mister C. Gigantifolia's huge leaf. I am not a human but I have a God-given body like a human. I don't have a name when I was brought to the Earth but my fellow earthlings call me by Spring. And when I said 'my fellow earthlings', I mean the endangered creatures inhabiting the small area of the Earth, where the green dancers are tall, colorful flowers are blooming, and the heat of the sun is alive as the winter season passed by. ""Good morning, everyone!"" I greeted and lifted my head w"
658087,1281179,613422,Humans,2602,2608,,Who is the nature's greatest enemies?,,"tion their name, ""Humans."" ""Oh, dewdrop, you are always protecting us,"" Passiflora reminded. ""But it is not enough. When I flew above the sky, all I see is them! Shaving half of the forest, burning innocent creatures, and ruling the world as if they own it!"" ""Calm down, Spring..."" Floreta told me. ""Humans are bound to be our greatest enemies, we can't alter that..."" Kapok tree expressed in a thick and low voice. ""But not all of them, Mister Kapok..."" Yellow Orchid, with her gentle attitude, opposed Kapok's bitter statement. ""Hmmm... Just like how the summer season is destined to come after this spri"
658088,1281179,613423,"you are fated to be our guardian but you are not a wizard, Spring",3585,3650,,Who was meant to be the nature's guardian?,,"d humans!"" Yellow Orchid exclaimed which made me smile for a while. ""See, we are not scared if our life will soon be taken because if it's fated to be then ready we must be."" Every creature agreed to Passiflora's statement and whispered their brave spirits. ""When you took your first steps on Earth, you are fated to be our guardian but you are not a wizard, Spring. You can't magic our fates and your fate."" I laid my back upon the dirt and placed my right hand beneath my head. If only I can find a way to connect to the Sun again. I raised my left hand and tried to reach for the sun while staring straight at it. If only I could reach you again and you can tell"
658090,1281180,613425,winter ,246,253,,What season is this story set in?,,"levtashionKatie, come to the office you are getting signed out. That was the last thing I heard before my life had changed forever!I waitedin the car while my mom was screaming on the phone about a lake house in some kinda woods, I think. It was winter and 10 degrees so I hoped we weren't going there. Finally, my mom got in the car and she didn't say anything. I asked her where we were going and she said don't worry about it. At this point I was a little bit scared, like is my mom a criminal or something. An hour went by and we were in the woods w"
658091,1281180,613426,Katie,10,15,,Who is the protagonist of the story?,,"levtashionKatie, come to the office you are getting signed out. That was the last thing I heard before my life had changed forever!I waitedin the car while my mom was screaming on the phone about a lake house in some kinda woods, I think. It was winter and 10 degrees so I hoped we weren't going there. Finally, my "
658092,1281180,613427,Lucy,888,892,,What is the name of Katie's friend?,,"s a house. One house In the middle of the woods is strange. Is this what my mom was talking about on the phone? The next thing I know my mom is getting out of the car while telling me to stay here and to stay put. 10 minutes pass and my mom is still in the house. I was on my phone texting my friend Lucy. I tell her everything. Then finally my mom comes out of the house and says. To unpack my stuff, and that my room is upstairs to the left. I was confused because I didn'tpack anything, but then my mom added  go look in the trunk. So then I knew she had packed some of my things. About 3 hours later "
658093,1281180,613428,march 9th,1549,1558,,When is Katie's birthday?,,"he had this worried look on her face. I thought it was something about my dad, he went missing 6 years ago. Then she said something WAY different. I was shocked about what she said and I was also confused. My mom had told me I was going to have powers! She said that on my 11th birthday which was on march 9th. Of course, I didn'tbelieve her. I was in shock. So later that night I wasin my room thinking about what my mom had said. I remember I was thinking about how my birthday was in 2 days and maybe I could have powers, but then I was like there's no way I could have powers. So the next day I avoided my"
658094,1281180,613429,french toast,2399,2411,,What breakfast did Katie have on her birthday?,,"hose 2 things made me very mad because I would never see my house again, but then she said we would go get our stuff tomorrow. I was so mad at her because she took everything from me. The next day was my birthday, I was going to see if what my mom had said was true. For breakfast my mom had made me french toast! She told me to go outside and play so I did but I was bummed out because Lucy didn't come to my birthday. About 2 hours of me playing outside, my mom came out and told me to follow her so I did. She took me to this lake and told me my power was levtashion. I was shocked at what she said because sh"
658095,1281181,613430,Midenearth,48,58,,Where did the wood elves live?,,"In a beautiful glade, deep within the forest of Midenearth, lives a race of wood elves. The wood elves are a graceful people, some very tall about six feet in height, and of fair hair, with long pointed ears. They have keen eye sight and hearing. Their reflexes are swift, and can be soft footed, so as not to alert those they walk near. Elves make wonderful"
658097,1281181,613432,six feet in height,147,165,,"How tall were the wood elves?
",,"In a beautiful glade, deep within the forest of Midenearth, lives a race of wood elves. The wood elves are a graceful people, some very tall about six feet in height, and of fair hair, with long pointed ears. They have keen eye sight and hearing. Their reflexes are swift, and can be soft footed, so as not to alert those they walk near. Elves make wonderful hunters, gatherers, herbalists, and healers. They love all creatures of the forests, and have deep respect"
658099,1281181,613434,Faen,666,670,,Who is the protagonist of the story?,,", gatherers, herbalists, and healers. They love all creatures of the forests, and have deep respect for nature. It is their way to use all parts of an animal in the hunt, to provide for the rest of city.      On a particularly sunny day, a child who is ninty-nine years, leaves the city. Her name is Faen. Another year and she will be an adult. She wears the cloak her mother has given her. It is special. It has magical embroidery for protection. Her bow, and quiver full of arrows are slung upon her back. Her dirty blond hair is tied up in braids with jewels and spider silk. She is wearing some leath"
658100,1281181,613435,She must get a message to Moonsong in three days.,1046,1095,,What is the king's quest for Faen?,,"given her. It is special. It has magical embroidery for protection. Her bow, and quiver full of arrows are slung upon her back. Her dirty blond hair is tied up in braids with jewels and spider silk. She is wearing some leather armor, and a bold look of determination. The king has given her a quest. She must get a message to Moonsong in three days.     Faen, although only a child, is trusted with this message as she is the fastest elf in City Ravenlore. The elf tried to get her family to talk the king out of using Faen, but he insisted, as it was the utmost urgency. She had just enough lembas bread to get to the Moonsong. She also had just en"
658103,1281181,613438,goblin,3614,3620,,Who ambushes Faen in the forest?,,"annot recall what they were, but knows they were not good. She packs up camp, and leaves no sign of her trace. The second day on the path, she feels like someone is watching her. The hair on the back of her neck rises as she gets to the bridge at the waterfall.      There, on the opposite side is a goblin, sitting in a bombing tank, with his aim true and ready, for Faen. She felt something coming, but she could have never predicted this. The goblin exits his tank.His small body is scarred. His long green ears are full of earrings. He wears heavy combat armor. He has metal in his teeth. He stands on "
658106,1281182,613441,little violet flower,809,829,,Whose perspective is this story told from?,,"lked bad about those, who were so different from them.	My whole life, I was studying them, trying to find out, what was going on. When one day, all of a sudden, just after the big shiny Moon on the night sky went away and an even bigger bright Sun showed me, that there was just green around me.	Not little violet flower like me. Just grass.	An hour went by and the park filled with people again, just as usual. But today, their faces werent so happy anymore, nor their eyes glittering while looking my way. Only this little girl stopped, the only person, that was not bored, and pointed her index finger at me.	A tiny s"
658108,1281182,613443,Melanie,1512,1519,,Who plucks the little flower?,,"d, running towards me. In a second, an older woman stood next to her, nodding. Youre right, Melanie. And she leaned to me, picking me up.	The small wave of pain rushed through my body, and I felt the blood draining from the edge of my stem, making me cold.	Mum put me into the hands of her daughter, Melanie, and her big blue eyes admired me for a little. So pretty. Can I keep it? she questioned her mum, and after she nodded, she chucked beautifully, which made my leaves flutter lightly. I was happy for making her happy.	All three of us walked out of the park and out of nowhere, the air began to be hav"
658121,1281131,613456,husband,3424,3431,,Who only ever spoke lies?,,"t could feed an angel? She would never let a word slip past her tongue. It was of no consequence the people who would plead, the length of their groveling, or how often they would fall to their knees and mumble into her filthy boots. The merchant had never opened her mouth to anyone who was not her husband. Even the husband was not one for canards. His small hands would be wiped quietly on an apron that was no longer white so he could touch his products. He would only speak of prices, which would always be wrong. Not one thing he said was ever the truth. The village was always frustrated by this pair"
658117,1281131,613452,crashing into the earth,421,444,,What does the narrator insinuate the moon is thinking of?,,"weet nectar within, and be reborn as is the phoenix from the ashes of the fire of the night. Stay at my shoes, and ye will be compelled to go forward with nothing but the stick of virtues and the sly hand. Our story begins when the moon shone above the world, moving downwards, perhaps contemplating crashing into the earth. The village was old. So old that Elder Mcallen could become one with the cracks on the buildings built near the river. The water had begun to chew on the land and spit it out as punishment for the farmers who did not wear belts on their waists. The folks would stop on their way through a town, not"
658118,1281131,613453,"Those who searched would return with noses, ears, and eyes dripping red. Their hands would have disappeared. Their irises were soulless black husks that might have been portals to the underworld. Those who returned screamed in agony",2135,2367,,What happened to those who tried to follow the merchant and the husband?,,"not be spotted. They tried to be snakes, wiggling among mud and root. They tried to be squirrels, pulling themselves up on branches and scurrying. Alas, to no avail. A fog covered the merchant. A mist covered the husband. Their tracks were taken with the wind. Not a soul could find the fabled spot. Those who searched would return with noses, ears, and eyes dripping red. Their hands would have disappeared. Their irises were soulless black husks that might have been portals to the underworld. Those who returned screamed in agony The nights were never peaceful. For whom the screaming was for was never clear. This was, at least, was rare. Most did not return at all, but were lost to the everlasting wood, which most likely only ended when the merchant saw fit. There were rumours that she who could not share a secret was a wit"
658119,1281131,613454,"The issue was that the harvest she and her husband provided was too important to the town, so she was left to do as she pleased.",2734,2862,,Why did the villagers not burn down the merchant and the husband?,," never clear. This was, at least, was rare. Most did not return at all, but were lost to the everlasting wood, which most likely only ended when the merchant saw fit. There were rumours that she who could not share a secret was a witch. She might need to be burned to leave the village to its tasks. The issue was that the harvest she and her husband provided was too important to the town, so she was left to do as she pleased. The merchants long hair was covered by a dirt coloured cloth that never moved. Her skirts were always stained by grass. Her face had not been washed in moons, yet she carried elegance. The villagers would cry out to her. How did she find the wonderful roots that could feed an angel? She would never"
658120,1281131,613455,husband,3424,3431,,Who only ever spoke of prices?,,"t could feed an angel? She would never let a word slip past her tongue. It was of no consequence the people who would plead, the length of their groveling, or how often they would fall to their knees and mumble into her filthy boots. The merchant had never opened her mouth to anyone who was not her husband. Even the husband was not one for canards. His small hands would be wiped quietly on an apron that was no longer white so he could touch his products. He would only speak of prices, which would always be wrong. Not one thing he said was ever the truth. The village was always frustrated by this pair"
658124,1281131,613459,special roots,4903,4916,,What did the husband offer the stranger first?,,"t, which might have been glowing with green sparks. The chain it was attached to swung off of the husbands neck. What will you be needing? The voice was louder. The stranger smiled. The plant you carry so close to your heart. The husband reached out the skilled hand he always used and picked up the special roots which made lips smack and eyes open. He picked a half dozen and laid them down on the smooth counter. The stranger shook their head. The shawl spun wildly. Their irises sparkled with knowledge. For the merchants husband was always one to lie. You have lied to me. The stranger purred. I am asking fo"
658126,1281131,613461,an ear of corn,5411,5425,,What did the husband show the stranger in the second attempt?,,"For the merchants husband was always one to lie. You have lied to me. The stranger purred. I am asking for the plant that you carry close to your heart. The merchants lips dipped downwards. She glanced at her husband. He returned the special roots to their basket. He next wrapped his fingers around an ear of corn. He lifted it and offered it to this peculiar customer. The corn was beautiful. The bland day could not reach the smooth bumps on the vegetable. It shone like the butter in the stall to the right of the merchant and her husband. It was very clean, and you might see a reflection on the yellow surfac"
658128,1281132,613463,the story of the littlemarionettewho wants to be a real boy,304,363,,What is the story of Pinocchio?,,"Adventures of Pinocchio, Italian titleLe avventure di Pinocchio: Storia di un burattino (The Adventures of Pinocchio: The Story of a Puppet), classic childrens novel written byC. Collodithat first appeared inserialform in 1881 in the(Childrens Magazine) and was published as a book in 1883. It tells the story of the littlemarionettewho wants to be a real boy, and it is perhaps best known as the basis for the1940 Disney film. PinocchioIllustration of Pinocchio by E. Mazzanti for the 1883 first edition of Le avventure di Pinocchio: Storia di un burattino () by C. Collodi.Frontispiece illustration by E. Mazzanti for C. Collodi's ""Le avventure di Pinocchio"
658130,1281132,613465,A poor man namedGeppetto,816,840,,Who made Pinocchio?,,"vventure di Pinocchio: Storia di un burattino () by C. Collodi.Frontispiece illustration by E. Mazzanti for C. Collodi's ""Le avventure di Pinocchio"", [Firenze]: Tipografia Moder, 1883. First edition, Osborne Collection of Early Children's Books. Reproduced courtesy of Toronto Public Library, Canada A poor man namedGeppettowants to carve himself a marionette to make a living as a puppeteer. He is given a piece of enchanted wood, and as soon as Geppetto carves the puppet, which he namesPinocchio, he begins abusing the old man. Once its feet are made, Pinocchio runs away, and Geppetto is arrested when he seizes the pupp"
658131,1281132,613466,C. Collodi,180,190,,Who wrote Pinocchio?,,"The Adventures of Pinocchio, Italian titleLe avventure di Pinocchio: Storia di un burattino (The Adventures of Pinocchio: The Story of a Puppet), classic childrens novel written byC. Collodithat first appeared inserialform in 1881 in the(Childrens Magazine) and was published as a book in 1883. It tells the story of the littlemarionettewho wants to be a real boy, and it is perhaps best known as the basis for the1940 Disney film. PinocchioIllustration of Pinocchio by E. Mazzanti for the "
658133,1281132,613468,the Fairy with Azure Hair saves Pinocchio,1573,1614,,Why does Pinocchio not die to the scheme of the Fox and the Cat?,,"ay, and ignoring all advice, Pinocchio soon falls in with a variety of bad characters, particularly the Fox and the Cat, who scheme to steal the five gold pieces Pinocchio was given for Geppetto. Eventually, the Fox and the Cat, disguised as Assassins, hang Pinocchio to get the gold pieces.However, the Fairy with Azure Hair saves Pinocchio at the last moment. When Pinocchio lies to the Fairy about the gold pieces, hisnosegrows comically long. Later, Pinocchio again falls in with the Fox and the Cat, who trick him out of his gold pieces. Eventually, Pinocchio finds Fairy again and comes to live with her as her son. Twice he begins att"
658135,1281132,613470,the owl claiming that Pinocchio is alive and the crow claiming that Pinocchio is dead. The third doctor is the Ghost of the Talking Cricket ,10086,10226,,Who are the three doctors in the story?,,"aves PinocchioThe Fairy has Pinocchio rescued by summoning afalconto get him down and having herpoodleservant Medoro pick him up in herstagecoach. The Fairy calls in three famous doctors to tell her whether Pinocchio is dead or not. Two of them, anowland acrow, are unsure of Pinocchio's status with the owl claiming that Pinocchio is alive and the crow claiming that Pinocchio is dead. The third doctor is the Ghost of the Talking Cricket who says that the puppet is fine, but has been disobedient and hurt his father. The Fairy administers medicine to Pinocchio who consents to take it after fourundertakerrabbitsarrive to carry away his body. Recovered, Pinocchio lies to the Fairy when she asks what has happened to the gold coins, and "
658136,1281134,613471,boarded a plane ,128,144,,How did the family travel to Canada?,,"It all began in Pirate elf street. The day before Christmas, I and my family travelled to Canada to see my mother's grandma. We boarded a plane tho.Ohhh i forgot! My name is Cee Jim and I'm sixteen years of age.I kinda believe in goblets, spells and magic. I am the only child of my parents. I am loved by everyone i know and came across. My favourite TV program is F.r.i.e.n.d.s and my favourite actress from the program is Jennifer Aniston al"
658137,1281134,613472,Rachel Green ,456,469,,What is Jennifer Aniston's alias?,,"orgot! My name is Cee Jim and I'm sixteen years of age.I kinda believe in goblets, spells and magic. I am the only child of my parents. I am loved by everyone i know and came across. My favourite TV program is F.r.i.e.n.d.s and my favourite actress from the program is Jennifer Aniston also known as Rachel Green in the movie. I prefer cats to dogs, yeah yeah. I am done with college.Alllllllright peeps....Back to the story...my great grandma's house is A to the MA to the ZING- Amazing!!It was time for dinner. My mom served us, we gave thanks to God Almighty and focused on our meals. There was this cold stare"
658138,1281134,613473,great grandma had bewitched me.,2250,2281,,Why could the narrator not speak?,,"nstairs to the living room, my great grandma held the same pinky finger and chanted:RingRingRing of powerGrant her wishesSo so soMote moteIt be.I nearly passed out as she said those words. I wanted to speak but i couldn't. I wanted to shout but i held something seizing my voice. I then knew that my great grandma had bewitched me. I couldn't reason well again.I cried out so loud but no one could hear me only the witch could. I wished her death and so it was. She was buried that day. Her last words were ONLY YOU. I was sad yet happy. I thought i was free.At the Church, a black mass was conducted. I said to myself......so G.gr"
658139,1281134,613474,G.granny's spirit was floating because I do not know what could make anyone that scared,2892,2979,,Why were the people screaming at the Black Mass?,,"witch.....because how can the Reverend conduct a black mass for her. I don't really know about G.granny's own culture but just a Black mass was conducted. During the mass, i heard voices screaming, some were echoing. I told my mom I was scared. She did nothing but held my hand tight. It seemed that G.granny's spirit was floating because I do not know what could make anyone that scared.That day, Christmas was horrible.Weeks passed by and none of my friends came close to me. They avoided because of whatever their reason might be. My mom also began to fear me cause sometimes i would either laugh or look like my late G.granny.My mom knew that my G.granny was a witch all along and sh"
658140,1281134,613475, lady in white called me and told me to break my finger to be free,3717,3783,,How could the narrator be released from the bewitchment?,," a dead soul moving in the human world.I do not know the perfect word to but just know that i was just moving. It was as if i was being pushed. Something was pushing me. I could not stop marching to my doom...I was scared to death but none of these seemed to bother anyone.Once if i could remember, a lady in white called me and told me to break my finger to be free. I thought she was nuts so i didn't adhere to that. I could not even see her face. I just heard her melodious voice and knew that she was a female with a beautiful white gown. It seemed soo light, light like a feather or a piece of paper.The other time a butterfly whispered into my ears saying...Br"
658141,1281135,613476,"suspicious, sly, secretive, unworthy of a second thought on your word",1007,1076,,What is the general opinion on foxes?,," it. But amongst ourselves, its all a battle to a fresh set of eyes with the  truth, which is often lost in the stars.In the deeper parts of the forest, mysterious happenings are always at place. Rarely any foxes are found trotting about, lest we become part of the rumors. If you are a fox, you are suspicious, sly, secretive, unworthy of a second thought on your word. Of course, thats why I was always there. They respected me to some point, the other animals. They thought me to be the only noble fox, the truth-teller. What they did not know was that I was just the best of the liars.When the self-proclaimed gingerbread man came along into our neck of the forest,"
658142,1281135,613477,I was just the best of the liars,1263,1295,,Was the speaker a truth speaker? ,,"rt of the rumors. If you are a fox, you are suspicious, sly, secretive, unworthy of a second thought on your word. Of course, thats why I was always there. They respected me to some point, the other animals. They thought me to be the only noble fox, the truth-teller. What they did not know was that I was just the best of the liars.When the self-proclaimed gingerbread man came along into our neck of the forest, I was not too surprised.*At first, I was alarmed. All the animals who saw him were. He looked like a man. A , which in the forest, is not a welcome sight.There were things about him that were inherently  however.For on"
658143,1281135,613478,"the gingerbread man fell, falling into the waves, unable to scream for help.I drowned him,",8183,8273,,What happened to the gingerman in the end?,,"w, would think I ate him. Im a fox, after all, thats all we seem to do- eat, lie, cheat.I was not completely without morals, however. I would not eat a living thing while it sat living in front of me, after I lied straight to their face.No.I flipped over on my back once I jumped into the river, and the gingerbread man fell, falling into the waves, unable to scream for help.I drowned him, where no one would catch him ever again."
658144,1281135,613479,".I am here to pass on a message to the- He coughed, which was strange for a thing that didnt breathe, and I just  released a bit of my hold so hed continue. To the king",6581,6749,,What was the gingerman doing in the forest?,,". Food.Curious, I leaned my muzzle down close to the thing, sniffing long and hard. His scent was interesting, unlike anything Id ever smelt ever before.He looked scared, strangely.What do you want, why are you here? I whispered straight at his face, exhaling my words so that he would only hear them.I am here to pass on a message to the- He coughed, which was strange for a thing that didnt breathe, and I just  released a bit of my hold so hed continue. To the king. The lion.At this, I re-pushed with all my strength, and another  was heard. He whimpered.This is the forest, not the jungle.He blinked multiple times at me, weird eyes thinning and thickening again and again.O-Of course. What I meant was-I pushed my paw on his mouth, muffling his words.Are you her"
658145,1281135,613480,Oslac,2528,2533,,What was the rabbit's name?,,"ftening when we saw that whatever he was, he wasnt human.Thats when he started running.His peculiar flat body miraculously balanced itself on two legs and ran with impeccable speed. His solid features twitched and for a moment, I stood, whips of wind blowing in the slightly chilly September breeze. Oslac, a rabbit, hesitated for a brief second before running after the thing. The other animals gathered slowly dissipated, leaving me standing alone.Of course, I had to follow.Oslac was fast, his hops high and long and he never seemed to grow tired. If I really tried, I could get ahead of both Oslac and"
658146,1281136,613481,"It seems you have to get government approval, then register it and get another approval from the World Bank.",1664,1772,,What is preventing the production of coins?,,"ly, it hardly paid them to sell the stuff. I have some somewhere. Next time you come Ill give you a bucketful. Just remind me. My memory, you know. So what are they doing now? I asked.They are trying to melt the stuff and make coins out of it. But its not so easy. Why not? Should be a piece of cake!It seems you have to get government approval, then register it and get another approval from the World Bank. Theres all sorts of red tape to prevent private people from making their own money and flooding the world with worthless currency. The boys are working on it. Its hard to know what to do with a daily production of gold. There are conmen and thieves on every corner. Everyone wants to get hold of gol"
658147,1281136,613482,"One drove a Ferrari, the other an Aston Martin",957,1003,,What are the cars of the brothers?,,"th a spinning wheel that spun straw into gold. So every day they went out and gathered straw, took it to the castle and she spun it into gold. And every morning they swept up yesterdays gold production, took it downtown and sold it to a jewelry maker. Boy did they make money! They were filthy rich! One drove a Ferrari, the other an Aston Martin. Big playboys around town. Gambling, horses, women, all that rich mans stuff, you know. Are they still in business? I askedNah. All good things come to an end, sonny. Especially when its that good.What happened? I asked. The little girl died?Nope. Nothing so dramatic. The price of gold dropped. The"
658148,1281136,613483, I had received from the Mirror that morning. They had finally bought my article on deadly plagues.,2854,2953,,How the speaker make 100 dollars?,,"my days hunched over the computer and muttering away to myself. I went out only when it was absolutely necessary. One day I walked past the old mans balcony on my way back from a trip to the bakery and deli. Bought some great sheeps-milk cheese. I had also dropped in at the bank to cash a $100 check I had received from the Mirror that morning. They had finally bought my article on deadly plagues. The bank, of course, was closed. It always is when you need it.  Aha! Ive been waiting to see you, old Elias called as he spotted me. I waved.Theres news! he shouted. My brothers made it! They got all the necessaries to go ahead with their new money! That stopped me in my tracks. Great! I said. Whe"
658149,1281136,613484,Bitcoins,5181,5189,,How did the speaker make 7 million bucks?,,"e the gesture. Have some more cheese.I cannot. Thank you. I must go now.He had given me 18 coins. I cashed the check next morning and bought the 100 Bitcoins. I now had 118 taking up space in the drawer with my socks.  Its now exactly 10 years later. I open the morning paper to look at the price of Bitcoins. These days I look twice a day. A little short of $60,000 each. By noon today I will have 7 million bucks in the bank. And old man Elias, somewhere up in the clouds above my head, must be laughing his head off.  Me? I plan to live happily ever after."
658150,1281137,613485,trinkets,483,491,,What helped the little girl with her loneliness?,,"here they could live, swings, and teeter-totters for them to play.Stacy had been building her fairy garden for over a year.Her collection started with her grandmother buying her the first house.Not long afterward, everyone brought her accessories to go with her village. The family realized that the trinkets kept the little girl entertained and helped with her loneliness.She was an only child who lived in the country, and her neighbors were few.Stacy went inside to ask her mother if she could have a picnic under the tree in her fairy garden.Her mother assured her it would be fine.Stacy asks for milk, h"
658151,1281137,613486,"milk, honey, and some whipped cream.",784,820,,What did Stacy want?,,"rinkets kept the little girl entertained and helped with her loneliness.She was an only child who lived in the country, and her neighbors were few.Stacy went inside to ask her mother if she could have a picnic under the tree in her fairy garden.Her mother assured her it would be fine.Stacy asks for milk, honey, and some whipped cream.Her mother told her that it was a strange lunch and asked her if she wouldn't prefer a peanut butter and jelly sandwich.Stacy accepted the sandwich but asked if her mother could provide the other food also.Stacy's mother told her she would give her a glass of milk, but the honey and whipped cream wo"
658152,1281137,613487, peanut butter and jelly sandwich.,906,940,,What did Stacy get?,,"d her neighbors were few.Stacy went inside to ask her mother if she could have a picnic under the tree in her fairy garden.Her mother assured her it would be fine.Stacy asks for milk, honey, and some whipped cream.Her mother told her that it was a strange lunch and asked her if she wouldn't prefer a peanut butter and jelly sandwich.Stacy accepted the sandwich but asked if her mother could provide the other food also.Stacy's mother told her she would give her a glass of milk, but the honey and whipped cream would have to come another time.Stacy was disappointed but decided to lure a fairy to her garden with only milk and the sh"
658153,1281137,613488,took a large drink of milk ,1525,1552,,How do you clear peanut butter from your mouth?,,"milk and the shiny teardrops she had placed.She climbed up in the tree with her sandwich and waited to see if any fairy took the bait.Stacy sat quietly and ate her lunch.She soon realized she needed the milk with the sticky sandwich. After twenty minutes, the five-year-old climbed down the tree and took a large drink of milk to free her gums of the peanut butter.The fairies were not going to come today and she went inside.Stacy went to her room and picked up the fairy book she had borrowed from the library.Tomorrow she would have to find a way to get her mother to give her some honey and whipped cream.That is what fairi"
658154,1281138,613489, Scotland ,46,56,,Which country does Billy live in?,,"Little Billy lived in a small village in rural Scotland with his family. Little Billys father owned two acres of farmland on which the family cultivated barley, wheat and potatoes.Little Billys mother gathered wood, cooked food, washed clothes and cleaned the house each day.Little Billy and his younger sister, Sally, went to school and helped their mothe"
658155,1281138,613490,watch the circus show in town,573,602,,Why was Billy excited at the idea of going to town?,,"y.Little Billy and his younger sister, Sally, went to school and helped their mother and father.One day, Little Billys father fell sick. He called Little Billy to his bedside.Billy, my boy, I need you to go to town tomorrow. Can you do that? he said.Little Billy jumped at the idea for he  wanted to watch the circus show in town.Yes, Father, he said.I need you to buy some seeds and fertilizer for our farm.With these words, Little Billys father asked him to fetch his black pouch from the cupboard, from which he extracted ten pounds and gave them to the boy.Early next morning, Little Billys mother packed some oatcakes and br"
658157,1281138,613492,"Some bad men attacked me,",3500,3525,,Why was Billy scared?,,"happened to you? Are you hurt?Little Billy wrapped his arms around his grandmothers round, cushiony waist. Im so scared, granny. Im so scared, he shrieked.Whats the matter, my dear?Little Billys grandmother ushered him to a chair and made some hot chocolate for him, which he drank in one large gulp.Some bad men attacked me, granny, he whined. They slapped me and kicked me and stole from me.How awful! My poor dear, said his grandmother.They took all my food and the cheddar cheese and the bottle of wine that Mother had sent for you. They even stole my ten pounds! Oh, what will I say to Father! He will be so disappointed"
658158,1281138,613493,"the plate of sandwiches, ",5085,5110,,How did the family show kindness to Billy?,," wore a stylish hat. Their daughter wore a pretty pink dress with a satin bow around her waist.Little Billy filled his eyes with tears and tapped at the glass window of the coffee shop.The mother saw him and couldnt look away. She invited Little Billy to join them for a snack.Little Billy hogged on the plate of sandwiches, thanking the family profusely for their immense kindness.Once the plates were taken away, the man asked Little Billy where he lived.I live in the village, Sir, with my grandmother, Little Billy said timorously.Just your grandmother? the woman asked.Yes, Maam, Little Billy answered. My parents died w"
658159,1281138,613494,"Where are Mother and Father? cried Little Billy.Little Billys grandmother broke into high-pitched, evil laughter. Your mother and father are dead, you stupid boy! Dont you remember, you fool?Little Billy started crying. He could hardly see anything. And... and Sally, my little sister? he whimpered.Little Billys grandmother grabbed him roughly by his shirt and dragged him to a small mirror on the wall.Sally died in the fire that turned you into an ugly freak,",8939,9401,,Which characters are dead in the story?,,"by his grandmother, who stood straight, could see without her glasses and wore a mean expression on her hard face.Youre late, you brat! she bellowed, slapping Little Billy across his face.Little Billy fell on the floor and rubbed his eyes. He couldnt see very clearly. Everything was becoming blurry.Where are Mother and Father? cried Little Billy.Little Billys grandmother broke into high-pitched, evil laughter. Your mother and father are dead, you stupid boy! Dont you remember, you fool?Little Billy started crying. He could hardly see anything. And... and Sally, my little sister? he whimpered.Little Billys grandmother grabbed him roughly by his shirt and dragged him to a small mirror on the wall.Sally died in the fire that turned you into an ugly freak, said Little Billys grandmother.Little Billy saw his face and body, his skin shrunk and crumpled, brown and uneven, reflected in the mirror.He shrank in horror from the monster staring back at him from the mirror and fell to the floor. As his world went pitch-black, Little Billy heard his grandmothe"
658160,1281139,613495, their children having moved to seek their own destinies,179,235,,Did John and Ema have children?,,"John lived with his wife Ema and pet dog Bruno. They were both very helpful and good at heart. All the neighbours loved and respected them. Bruno was the only companion they had , their children having moved to seek their own destinies. Bruno was a cute little dog with silken brown coat .One day the couple was playing in their garden with Bruno. Suddenly , Bruno sniffed hard and began to bark loudly. He ran to a spot under the oak tree and began circling it ,jumping and wagging his tail vigorously."" What's the matter Bruno? Why a"
658161,1281139,613496, box of gold coins and a necklace,1324,1357,,How were John and Ema planning to pay off debts?,,"ned about a chest of coins . We need to find that too "" . The couple dug up the spot and found the treasury. They brought it inside and kept the chest of coins safely in the cupboard.        Ema took out her father in law'sred diary . In neat handwriting he had written a note for them ,' I have kept box of gold coins and a necklace under the oak tree . They are our family heirloom. Now that I am going ,I want to pass  it on to .you. """" I just can't believe my luck "" said Peter. "" Why don't you sell these off and pay the debts"" suggested Ema . A few days later John went to his neighbour,Peter , who was a jeweller . "" Peter , I"
658162,1281139,613497,"this necklace is fake. It's just ordinary stones , not precious gems as you claim . Even the coins are nothing but painted pieces of metal",2885,3023,,What did Peter say that made Ema cry?,," the door. John opened the door and found Peter standing . John and Ema welcomed him warmly . Ema offered him coffee and cakes . Bruno began to bark loudly."" Don't be naughty , Bruno . Go and lie down"" ordered peter .Bruno snarled at Peter and lay down on the carpet ."" John , I am sorry to say that this necklace is fake. It's just ordinary stones , not precious gems as you claim . Even the coins are nothing but painted pieces of metal. """" What rubbish are you saying. You are joking.""Ema looked at the necklace and coins with disbelieving eyes."" I don't believe you, Peter . I know very well that the jewelry and coins weren't fake . The necklace was studded with real diamonds , rubies and emeralds . Even the coins were pure gold ,"""
