answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
658894,1286207,614126,"Better to yield when it is folly to resist, than to resist stubbornly and be destroyed.",917,1004,,What is the moral of the story?,," blows. But the end is coming.""As the Reeds spoke a great hurricane rushed out of the north. The Oak stood proudly and fought against the storm, while the yielding Reeds bowed low. The wind redoubled in fury, and all at once the great tree fell, torn up by the roots, and lay among the pitying Reeds.Better to yield when it is folly to resist, than to resist stubbornly and be destroyed."
658895,1286285,614126,Bluff and threatening words are of little value with rascals,1117,1177,,What is the moral of the story?,,"attention whatever to the Farmer.The Farmer saw that he would have to take other measures. He wanted to save at least some of his grain. So he loaded his sling with stones and killed several of the Cranes. This had the effect the Farmer wanted, for from that day the Cranes visited his field no more.Bluff and threatening words are of little value with rascals.
"
658896,1286284,614126,the weak must suffer for it,541,568,,What is the moral of the story?,,"hat the Bull who is beaten, will be driven away from the good forage up there to the reeds of this marsh, and we shall all be trampled into the mud?""It turned out as the Frog had said. The beaten Bull was driven to the marsh, where his great hoofs crushed the Frogs to death.When the great fall out, the weak must suffer for it.."
658897,1286283,614126,Those who have plenty want more and so lose all they have,657,714,,What is the moral of the story?,,". He was not getting rich fast enough.Then one day, after he had finished counting his money, the idea came to him that he could get all the golden eggs at once by killing the Goose and cutting it open. But when the deed was done, not a single golden egg did he find, and his precious Goose was dead.Those who have plenty want more and so lose all they have."
658898,1286282,614126,.Industry is itself a treasure,961,991,,What is the moral of the story?,,"find; but at harvest time when they had settled their accounts and had pocketed a rich profit far greater than that of any of their neighbors, they understood that the treasure their father had told them about was the wealth of a bountiful crop, and that in their industry had they found the treasure.Industry is itself a treasure."
658899,1286281,614126,Do not trust alone to outward appearances,1790,1831,,What is the moral of the story?,,"n the Cat. Under his kindly appearance, he bears a grudge against every one of us. The other was nothing but a bird who wouldn't harm you in the least. As for the Cat, he eats us. So be thankful, my child, that you escaped with your life, and, as long as you live, never judge people by their looks.""Do not trust alone to outward appearances."
658900,1286280,614126,Be sure of your pedigree before you boast of it.,370,418,,What is the moral of the story?,,"vigorous indeed, and pranced around loftily, holding his head high.""My father certainly was a full-blooded racer,"" he said. ""I can feel that distinctly.""Next day he was put into harness again and that evening he was very downhearted indeed.""I was mistaken,"" he said. ""My father was an Ass after all.""Be sure of your pedigree before you boast of it."
658901,1286279,614126,"The useful is of much more importance and value, than the ornamental.",468,537,,What is the moral of the story?,," dressed in all the glory of the rainbow, while your feathers are gray as dust!""The Crane spread his broad wings and flew up toward the sun.""Follow me if you can,"" he said. But the Peacock stood where he was among the birds of the barnyard, while the Crane soared in freedom far up into the blue sky.The useful is of much more importance and value, than the ornamental."
658902,1286278,614126,The laws of nature are unchangeable.,694,730,,What is the moral of the story?,,"ny special food you eat, or is it some divine nectar that makes you sing so wonderfully?""""Yes,"" said the Grasshoppers, who were very fond of a joke; ""it is the dew we drink! Try some and see.""So thereafter the Ass would eat nothing and drink nothing but dew.Naturally, the poor foolish Ass soon died.The laws of nature are unchangeable."
658903,1286277,614126,".Once a wolf, always a wolf",570,597,,What is the moral of the story?,,"hepherd got so used to seeing the Wolf about that he forgot how wicked he could be.One day he even went so far as to leave his flock in the Wolf's care while he went on an errand. But when he came back and saw how many of the flock had been killed and carried off, he knew how foolish to trust a Wolf.Once a wolf, always a wolf."
658904,1286276,614126,An invitation prompted by selfishness is not to be accepted,562,621,,What is the moral of the story?,,"nd come down! Here you can get all you want of the finest, tenderest grass in the country.""The Goat looked over the edge of the cliff.""How very, very anxious you are about me,"" she said, ""and how generous you are with your grass! But I know you! It's your own appetite you are thinking of, not mine!""An invitation prompted by selfishness is not to be accepted."
658905,1286275,614126,Do not grudge others what you cannot enjoy yourself.,581,633,,What is the moral of the story?,,"tle looked at the Dog in disgust. ""How selfish he is!"" said one. ""He cannot eat the hay and yet he will not let us eat it who are so hungry for it!""Now the farmer came in. When he saw how the Dog was acting, he seized a stick and drove him out of the stable with many a blow for his selfish behavior.Do not grudge others what you cannot enjoy yourself."
658906,1286274,614126,It is wiser to bear a single injury in silence than to provoke a thousand by flying into a rage,660,755,,What is the moral of the story?,,"harply and then disappeared into the hollow log.The Bear lost his temper in an instant, and sprang upon the log tooth and claw, to destroy the nest. But this only brought out the whole swarm. The poor Bear had to take to his heels, and he was able to save himself only by diving into a pool of water.It is wiser to bear a single injury in silence than to provoke a thousand by flying into a rage."
658907,1286273,614126,"""It is easy and also contemptible to kick a man that is down",292,352,,What is the moral of the story?,,"Some Dogs found the skin of a Lion and furiously began to tear it with their teeth. A Fox chanced to see them and laughed scornfully.""If that Lion had been alive,"" he said, ""it would have been a very different story. He would have made you feel how much sharper his claws are than your teeth.""It is easy and also contemptible to kick a man that is down."
658908,1286272,614126,Stick to your trade,983,1002,,What is the moral of the story?,," thorn.Just then the Ass kicked out with all his might, tumbling the Wolf a dozen paces away. And while the Wolf was getting very slowly and painfully to his feet, the Ass galloped away in safety.""Serves me right,"" growled the Wolf as he crept into the bushes. ""I'm a butcher by trade, not a doctor.""Stick to your trade."
658909,1286271,614126,The strong are apt to settle questions to their own advantage,772,833,,What is the moral of the story?,,"d offered to settle it.""Come close to me,"" said the Cat, ""I am very deaf. Put your mouths close to my ears while you tell me the facts.""The unsuspecting pair did as they were told and in an instant the Cat had them both under her claws. No one could deny that the dispute had been definitely settled.The strong are apt to settle questions to their own advantage."
658910,1286270,614126,Do not try to do impossible things,555,589,,What is the moral of the story?,,"il and decided that the very best thing to do was to drink up the river.All fell to lapping up the water as fast as they could. But though they drank and drank until, one after another, all of them had burst with drinking, still, for all their effort, the water in the river remained as high as ever.Do not try to do impossible things."
658911,1286269,614126,One falsehood leads to another.,1302,1333,,What is the moral of the story?,," I am with him constantly. Piraeus is my very best friend.""This answer took the Dolphin by surprise, and, turning his head, he now saw what it was he was carrying. Without more ado, he dived and left the foolish Monkey to take care of himself, while he swam off in search of some human being to save.One falsehood leads to another."
658912,1286268,614126,The flatterer seeks some benefit at your expense,1165,1213,,What is the moral of the story?,,"aw severely. As fast as she pulled the chestnuts out of the fire, the Monkey ate them up.Now the master came in, and away scampered the rascals, Mistress Cat with a burnt paw and no chestnuts. From that time on, they say, she contented herself with mice and rats and had little to do with Sir Monkey.The flatterer seeks some benefit at your expense."
658913,1286207,617741,When the wind blew,65,83,,When does the Great Oak stand upright?,,"A Giant Oak stood near a brook in which grew some slender Reeds. When the wind blew, the great Oak stood proudly upright with its hundred arms uplifted to the sky. But the Reeds bowed low in the wind and sang a sad and mournful song.""You have reason to complain,"" said the Oak. ""The slightest breeze that ruffles the surface of the water makes you bow your heads, while I, the mighty"
658914,1286267,614126,Borrowed feathers do not make fine birds,956,996,,What is the moral of the story?,," at him, plucking away the borrowed feathers and also some of his own.The poor Jackdaw returned sadly to his former companions. There another unpleasant surprise awaited him. They had not forgotten his superior airs toward them, and, to punish him, they drove him away with a rain of pecks and jeers.Borrowed feathers do not make fine birds."
658915,1286266,614126,Familiarity breeds contempt.,397,425,,What is the moral of the story?,,"look was enough to send the Fox off at top speed for the nearest hiding place.The second time the Fox saw the Lion he stopped behind a tree to look at him a moment before slinking away. But the third time, the Fox went boldly up to the Lion and, without turning a hair, said, ""Hello, there, old top.""Familiarity breeds contempt.
"
658916,1286265,614126,Do not stop to argue with temptation,714,750,,What is the moral of the story?,,"on his way with the basket. The Dog tried to run away from them. But at last he stopped to argue.That was his mistake. They soon made him feel so ridiculous that he dropped the basket and seized a large piece of roast meat intended for his master's dinner.""Very well,"" he said, ""you divide the rest.""Do not stop to argue with temptation."
658917,1286207,617742,When the wind blew,65,83,,When do the reeds bow low?,,"A Giant Oak stood near a brook in which grew some slender Reeds. When the wind blew, the great Oak stood proudly upright with its hundred arms uplifted to the sky. But the Reeds bowed low in the wind and sang a sad and mournful song.""You have reason to complain,"" said the Oak. ""The slightest breeze that ruffles the surface of the water makes you bow your heads, while I, the mighty"
658918,1286264,614126,Do not depend on the promises of those whose interest it is to deceive you,1325,1399,,What is the moral of the story?,,"said the Dog, with a grin, ""I shall be delighted to have you eat me. I'll be out as soon as the porter opens the door.""But the ""porter"" was a huge Dog whom the Wolf knew by painful experience to be very unkind toward wolves. So he decided not to wait and made off as fast as his legs could carry him.Do not depend on the promises of those whose interest it is to deceive you."
658919,1286263,614126,Greatness has its penalties,1126,1153,,What is the moral of the story?,,"e army in large numbers. Soon the Mouse line gave way before the attack and the whole army fled for cover. The privates easily slipped into their holes, but the Mouse leaders could not squeeze through the narrow openings because of their head-dresses. Not one escaped the teeth of the hungry Weasels.Greatness has its penalties."
658920,1286207,617743,so we do not break,534,552,,Why do the reeds bow before the wind?,,"You have reason to complain,"" said the Oak. ""The slightest breeze that ruffles the surface of the water makes you bow your heads, while I, the mighty Oak, stand upright and firm before the howling tempest.""""Do not worry about us,"" replied the Reeds. ""The winds do not harm us. We bow before them and so we do not break. You, in all your pride and strength, have so far resisted their blows. But the end is coming.""As the Reeds spoke a great hurricane rushed out of the north. The Oak stood proudly and fought against the storm, while the yielding Reeds bowed low. The wind redoubled in fury, and all at once the great "
658921,1286262,614126,Do not sacrifice your freedom for the sake of pomp and show,919,978,,What is the moral of the story?,,"ise from the ground. But the weight of his magnificent train held him down. Instead of flying up to greet the first rays of the morning sun or to bathe in the rosy light among the floating clouds at sunset, he would have to walk the ground more encumbered and oppressed than any common barnyard fowl.Do not sacrifice your freedom for the sake of pomp and show."
658922,1286261,614126,Do not let your hopes carry you away from reality,556,605,,What is the moral of the story?,," not a treasure ship. That is some fisherman's skiff, with the day's catch of savoury fish.""Still nearer came the object. The waves washed it up on shore.""It is a chest of gold lost from some wreck,"" they cried. Both Travelers rushed to the beach, but there they found nothing but a water-soaked log.Do not let your hopes carry you away from reality."
658923,1286260,614126,What is evil won is evil lost,541,570,,What is the moral of the story?,," in a much injured tone:""You have no right to take my property like that!""The Lion looked back, but as the Wolf was too far away to be taught a lesson without too much inconvenience, he said:""Your property? Did you buy it, or did the Shepherd make you a gift of it? Pray tell me, how did you get it?""What is evil won is evil lost."
658924,1286207,617744,hurricane,675,684,,What uprooted the Great Oak?,,"e mighty Oak, stand upright and firm before the howling tempest.""""Do not worry about us,"" replied the Reeds. ""The winds do not harm us. We bow before them and so we do not break. You, in all your pride and strength, have so far resisted their blows. But the end is coming.""As the Reeds spoke a great hurricane rushed out of the north. The Oak stood proudly and fought against the storm, while the yielding Reeds bowed low. The wind redoubled in fury, and all at once the great tree fell, torn up by the roots, and lay among the pitying Reeds.Better to yield when it is folly to resist, than to resist stubborn"
658925,1286259,614126,However unfortunate we may think we are there is always someone worse off than ourselves,562,650,,What is the moral of the story?,,"were scampering off to the warren. On the way they passed a pond where a family of Frogs was sitting among the reeds on the bank. In an instant the startled Frogs were seeking safety in the mud.""Look,"" cried a Hare, ""things are not so bad after all, for here are creatures who are even afraid of us!""However unfortunate we may think we are there is always someone worse off than ourselves."
658926,1286208,614126,Do not play tricks on your neighbors unless you can stand the same treatment yourself.,1220,1306,,What is the moral of the story?,,"that had a very appetizing smell. But it was served in a tall jar with a very narrow neck. The Stork could easily get at the food with his long bill, but all the Fox could do was to lick the outside of the jar, and sniff at the delicious odor. And when the Fox lost his temper, the Stork said calmly:Do not play tricks on your neighbors unless you can stand the same treatment yourself."
658927,1286258,614126," Don't talk to me about a drink!""A knave's hypocrisy is easily seen through",432,507,,What is the moral of the story?,,"ar his hiding place, and the Wolf called to him.""Please fetch me a drink of water,"" he begged, ""that might give me strength enough so I can get me some solid food.""""Solid food!"" said the Sheep. ""That means me, I suppose. If I should bring you a drink, it would only serve to wash me down your throat. Don't talk to me about a drink!""A knave's hypocrisy is easily seen through."
658928,1286257,614126,Those who have all the toil do not always get the profit,466,522,,What is the moral of the story?,,"ved so many wounds that both sank down unable to continue the battle.Just then a Fox dashed up, and seizing the kid, made off with it as fast as he could go, while the Lion and the Bear looked on in helpless rage.""How much better it would have been,"" they said, ""to have shared in a friendly spirit.""Those who have all the toil do not always get the profit."
658929,1286256,614126,The deceitful have no friends,1026,1055,,What is the moral of the story?,,"ed with the Beasts.When the battle was over, the conduct of the Bats was discussed at the peace conference. Such deceit was unpardonable, and Birds and Beasts made common cause to drive out the Bats. And since then the Bat family hides in dark towers and deserted ruins, flying out only in the night.The deceitful have no friends."
658930,1286255,614126,The tyrant can always find an excuse for his tyranny,1237,1289,,What is the moral of the story?,,"ear.""""If it wasn't you, it was your brother!""""I have no brothers.""""Well, then,"" snarled the Wolf, ""It was someone in your family anyway. But no matter who it was, I do not intend to be talked out of my breakfast.""And without more words the Wolf seized the poor Lamb and carried her off to the forest.The tyrant can always find an excuse for his tyranny.
"
658931,1286254,614126,Do not try to ape your betters,950,980,,What is the moral of the story?,," his heavy hoofs.At last, when one of his huge feet came within an inch of King Lion's nose, the animals were so disgusted that they set upon the Camel in a rage and drove him out into the desert.Shortly afterward, refreshments, consisting mostly of Camel's hump and ribs, were served to the company.Do not try to ape your betters."
658932,1286208,617745,the Stork,69,78,,Who did the fox invite for dinner?,,"The Fox one day thought of a plan to amuse himself at the expense of the Stork, at whose odd appearance he was always laughing.""You must come and dine with me today,"" he said to the Stork, smiling to himself at the trick he was going to play. The Stork gladly accepted the invitation and arrived in good time and with a very good appetite.For dinner the Fox served soup. But it "
658933,1286253,614126,Traitors may expect treachery,963,992,,What is the moral of the story?,,".""The Lion agreed and the Fox returned to the Ass.""I made him promise not to hurt us,"" said the Fox. ""But come, I know a good place to hide till he is gone.""So the Fox led the Ass into a deep pit. But when the Lion saw that the Ass was his for the taking, he first of all struck down the traitor Fox.Traitors may expect treachery."
658935,1286251,614126,The least of our enemies is often the most to be feared,824,879,,What is the moral of the story?,,"ered with wounds that his own teeth and claws had made, the Lion gave up the fight.The Gnat buzzed away to tell the whole world about his victory, but instead he flew straight into a spider's web. And there, he who had defeated the King of beasts came to a miserable end, the prey of a little spider.The least of our enemies is often the most to be feared.
"
658937,1286208,617746,"Fox served soup. But it was set out in a very shallow dish, and all the Stork could do was to wet the very tip of his bill. Not a drop of soup could he get. ",354,511,,What was the trick the fox played?,,"the expense of the Stork, at whose odd appearance he was always laughing.""You must come and dine with me today,"" he said to the Stork, smiling to himself at the trick he was going to play. The Stork gladly accepted the invitation and arrived in good time and with a very good appetite.For dinner the Fox served soup. But it was set out in a very shallow dish, and all the Stork could do was to wet the very tip of his bill. Not a drop of soup could he get. But the Fox lapped it up easily, and, to increase the disappointment of the Stork, made a great show of enjoyment.The hungry Stork was much displeased at the trick, but he was a calm, even-tempered fellow and saw no good in flying into a rage. Instead, not long afterward, he invited the Fox to dine "
658938,1286249,614126,Do not try to take the credit to yourself that is due to others,718,781,,What is the moral of the story?,,"d vanity that he halted and started to bray loudly. But in the midst of his song, his driver guessed what the Ass had got into his head, and began to beat him unmercifully with a stick.""Go along with you, you stupid Ass,"" he cried. ""The honor is not meant for you but for the image you are carrying.""Do not try to take the credit to yourself that is due to others."
658940,1286247,614126,A change of habits will not alter nature,637,677,,What is the moral of the story?,,"e in the woods and fields and flew down to live on the lakes and in the marshes. But though he washed and washed all day long, almost drowning himself at it, his feathers remained as black as ever. And as the water weeds he ate did not agree with him, he got thinner and thinner, and at last he died.A change of habits will not alter nature."
658941,1286246,614126,There's a time for work and a time for play,703,746,,What is the moral of the story?,,"to store up any food,"" whined the Grasshopper; ""I was so busy making music that before I knew it the summer was gone.""The Ants shrugged their shoulders in disgust.""Making music, were you?"" they cried. ""Very well; now dance!"" And they turned their backs on the Grasshopper and went on with their work.There's a time for work and a time for play."
658942,1286208,617747,Stork served a fish dinner that had a very appetizing smell. But it was served in a tall jar with a very narrow neck,893,1009,,What was the trick the stork played?,," made a great show of enjoyment.The hungry Stork was much displeased at the trick, but he was a calm, even-tempered fellow and saw no good in flying into a rage. Instead, not long afterward, he invited the Fox to dine with him in turn. The Fox arrived promptly at the time that had been set, and the Stork served a fish dinner that had a very appetizing smell. But it was served in a tall jar with a very narrow neck. The Stork could easily get at the food with his long bill, but all the Fox could do was to lick the outside of the jar, and sniff at the delicious odor. And when the Fox lost his temper, the Stork said calmly:Do not play tricks on your neighbors unless you can stand the same treatment yourself."
658943,1286245,614126,.A resemblance to the great in some things does not make us great,964,1029,,What is the moral of the story?,,"lumsy Elephant! Is it his great size that makes your eyes pop out? Or is it his wrinkled hide? Why, I have eyes and ears and as many legs as he! I am of just as much importance, and""But just then the royal Cat spied him, and the next instant, the Rat knew he was not quite so important as an Elephant.A resemblance to the great in some things does not make us great."
658944,1286244,614126,Always stop to think whether your fun may not be the cause of another's unhappiness,527,610,,What is the moral of the story?,,"t and the Boys were enjoying themselves very much; but the poor Frogs in the pond were trembling with fear.At last one of the Frogs, the oldest and bravest, put his head out of the water, and said, ""Oh, please, dear children, stop your cruel play! Though it may be fun for you, it means death to us!""Always stop to think whether your fun may not be the cause of another's unhappiness."
658945,1286209,614126,Preparedness for war is the best guarantee of peace.,580,632,,What is the moral of the story?,,"ht on with his work.""Why are you doing that?"" asked the Fox at last with a grin. ""There isn't any danger that I can see.""""True enough,"" replied the Boar, ""but when danger does come there will not be time for such work as this. My weapons will have to be ready for use then, or I shall suffer for it.""Preparedness for war is the best guarantee of peace."
658946,1286243,614126,Do not let your fancy make you forget realities,475,522,,What is the moral of the story?,," a hundred times bigger than he really was.""Why,"" exclaimed the Wolf proudly, ""see how big I am! Fancy me running away from a puny Lion! I'll show him who is fit to be king, he or I.""Just then an immense shadow blotted him out entirely, and the next instant a Lion struck him down with a single blow.Do not let your fancy make you forget realities."
658947,1286209,617748,sharpening his tusks busily against the stump of a tree,16,71,,What was the Wild Boar doing?,,"A Wild Boar was sharpening his tusks busily against the stump of a tree, when a Fox happened by. Now the Fox was always looking for a chance to make fun of his neighbors. So he made a great show of looking anxiously about, as if in fear of some hidden enemy. But the Boar kept right on with his work.""Why are you doing that?"" asked the Fox at last with a grin. ""There isn"
658960,1286209,617749,when danger does come ,439,461,,Why was the Wild Boar sharpening his tusks?,,"e to make fun of his neighbors. So he made a great show of looking anxiously about, as if in fear of some hidden enemy. But the Boar kept right on with his work.""Why are you doing that?"" asked the Fox at last with a grin. ""There isn't any danger that I can see.""""True enough,"" replied the Boar, ""but when danger does come there will not be time for such work as this. My weapons will have to be ready for use then, or I shall suffer for it.""Preparedness for war is the best guarantee of peace."
658962,1286209,617750,hidden enemy,245,257,,Who was the fox pretending to be afraid of?,,"A Wild Boar was sharpening his tusks busily against the stump of a tree, when a Fox happened by. Now the Fox was always looking for a chance to make fun of his neighbors. So he made a great show of looking anxiously about, as if in fear of some hidden enemy. But the Boar kept right on with his work.""Why are you doing that?"" asked the Fox at last with a grin. ""There isn't any danger that I can see.""""True enough,"" replied the Boar, ""but when danger does come there will not be time for such work as this. My weapons will have to be ready for use then, or "
658963,1286210,614126,The trickster is easily tricked.,1587,1619,,What is the moral of the story?,,"Dogs are friends of yours now!""""Yes,"" answered the Fox. ""But they might not have heard the news. Besides, I have a very important errand that I had almost forgotten about.""The Cock smiled as he buried his head in his feathers and went to sleep, for he had succeeded in outwitting a very crafty enemy.The trickster is easily tricked."
658934,1286252,614126,Precious things are without value to those who cannot prize them.,382,447,,What is the moral of the story?,,"lf and his family, when he happened to turn up a precious jewel that had been lost by its owner.""Aha!"" said the Cock. ""No doubt you are very costly and he who lost you would give a great deal to find you. But as for me, I would choose a single grain of barleycorn before all the jewels in the world.""Precious things are without value to those who cannot prize them."
658936,1286250,614126,"Deeds count, not boasting words",552,583,,What is the moral of the story?,,"es. That leap was so great, he said, that no other man could leap anywhere near the distance. A great many persons in Rhodes had seen him do it and would prove that what he told was true.""No need of witnesses,"" said one of the hearers. ""Suppose this city is Rhodes. Now show us how far you can jump.""Deeds count, not boasting words."
658984,1286210,617751,Your family and mine and all other animals have agreed to forget their differences and live in peace and friendship from now on forever,595,730,,What was the wonderful news?,,"impse of a long pointed nose, and there just below him stood Master Fox.""Have you heard the wonderful news?"" cried the Fox in a very joyful and excited manner.""What news?"" asked the Cock very calmly. But he had a queer, fluttery feeling inside him, for, you know, he was very much afraid of the Fox.""Your family and mine and all other animals have agreed to forget their differences and live in peace and friendship from now on forever. Just think of it! I simply cannot wait to embrace you! Do come down, dear friend, and let us celebrate the joyful event.""""How grand!"" said the Cock. ""I certainly am delighted at the news."" But he spoke in an absent way, and stretching up on tiptoes, seemed to be looking at something afar off.""What"
658988,1286210,617752, couple of Dogs,1107,1122,,What was the fox running from?,,"riend, and let us celebrate the joyful event.""""How grand!"" said the Cock. ""I certainly am delighted at the news."" But he spoke in an absent way, and stretching up on tiptoes, seemed to be looking at something afar off.""What is it you see?"" asked the Fox a little anxiously.""Why, it looks to me like a couple of Dogs coming this way. They must have heard the good news and""But the Fox did not wait to hear more. Off he started on a run.""Wait,"" cried the Cock. ""Why do you run? The Dogs are friends of yours now!""""Yes,"" answered the Fox. ""But they might not have heard the news. Besides, I have a very important erran"
658993,1286210,617753,he flapped his wings three times and crowed loudly,141,191,,What does the Cock do at sunset?,,"One bright evening as the sun was sinking on a glorious world a wise old Cock flew into a tree to roost. Before he composed himself to rest, he flapped his wings three times and crowed loudly. But just as he was about to put his head under his wing, his beady eyes caught a flash of red and a glimpse of a long pointed nose, and there just below him stood Master Fox.""Have you heard the wonderful news?"" cried the Fox in a very joyful and excited manner.""What news?"" asked the Cock very calm"
658996,1286211,614126,Do not be too hard to suit or you may have to be content with the worst or with nothing at all.,663,758,,What is the moral of the story?,,".""No indeed,"" said the Heron. ""I wouldn't even trouble to open my beak for anything like that!""As the sun rose, the fish left the shallow water near the shore and swam below into the cool depths toward the middle. The Heron saw no more fish, and very glad was he at last to breakfast on a tiny Snail.Do not be too hard to suit or you may have to be content with the worst or with nothing at all."
658939,1286248,614126,The same measures will not suit all circumstances.,956,1006,,What is the moral of the story?,,"ediately turned about and drove the Ass back to the seashore, where he loaded him with two great baskets of sponges. At the ford the Ass again tumbled over; but when he had scrambled to his feet, it was a very disconsolate Ass that dragged himself homeward under a load ten times heavier than before.The same measures will not suit all circumstances."
659010,1286211,617754,for his breakfast,154,171,,What was the Heron waiting for?,,"A Heron was walking sedately along the bank of a stream, his eyes on the clear water, and his long neck and pointed bill ready to snap up a likely morsel for his breakfast. The clear water swarmed with fish, but Master Heron was hard to please that morning.""No small fry for me,"" he said. ""Such scanty fare is not fit for a Heron.""Now a fine young Perch swam near.""No indeed,"" said the Heron. ""I wouldn't even trouble to open my beak for anything like that!""As the sun ro"
659060,1286214,614126,A fine coat is not always an indication of an attractive mind.,793,855,,What is the moral of the story?,,"un of disputing. The Leopard was about to lose his temper when the Fox got up, yawning lazily.""You may have a very smart coat,"" he said, ""but you would be a great deal better off if you had a little more smartness inside your head and less on your ribs, the way I am. That's what I call real beauty.""A fine coat is not always an indication of an attractive mind."
659064,1286242,614126,Be sure you can better your condition before you seek to change,1456,1519,,What is the moral of the story?,,"and left and they soon saw what fools they had been. In mournful croaks they begged Jupiter to take away the cruel tyrant before they should all be destroyed.""How now!"" cried Jupiter ""Are you not yet content? You have what you asked for and so you have only yourselves to blame for your misfortunes.""Be sure you can better your condition before you seek to change."
659066,1286241,614126,Liars are not believed even when they speak the truth,1419,1472,,What is the moral of the story?,,"and fall upon the Sheep.In terror the Boy ran toward the village shouting ""Wolf! Wolf!"" But though the Villagers heard the cry, they did not run to help him as they had before. ""He cannot fool us again,"" they said.The Wolf killed a great many of the Boy's sheep and then slipped away into the forest.Liars are not believed even when they speak the truth."
659021,1286211,617755,"No small fry for me,"" he said. ""Such scanty fare is not fit for a Heron",258,329,,Why did the Heron not catch the fish?,,"A Heron was walking sedately along the bank of a stream, his eyes on the clear water, and his long neck and pointed bill ready to snap up a likely morsel for his breakfast. The clear water swarmed with fish, but Master Heron was hard to please that morning.""No small fry for me,"" he said. ""Such scanty fare is not fit for a Heron.""Now a fine young Perch swam near.""No indeed,"" said the Heron. ""I wouldn't even trouble to open my beak for anything like that!""As the sun rose, the fish left the shallow water near the shore and swam below into the cool depths toward the middle. The Heron saw no more fish, and very glad was he at "
659026,1286211,617756,tiny Snail,652,662,,What did the Heron have for breakfast at the end?,,"h swam near.""No indeed,"" said the Heron. ""I wouldn't even trouble to open my beak for anything like that!""As the sun rose, the fish left the shallow water near the shore and swam below into the cool depths toward the middle. The Heron saw no more fish, and very glad was he at last to breakfast on a tiny Snail.Do not be too hard to suit or you may have to be content with the worst or with nothing at all."
659028,1286212,614126,We often make much of the ornamental and despise the useful.,634,694,,What is the moral of the story?,," instant was bounding away through the forest. But as he ran his wide-spreading antlers caught in the branches of the trees, and soon the Panther overtook him. Then the Stag perceived that the legs of which he was so ashamed would have saved him had it not been for the useless ornaments on his head.We often make much of the ornamental and despise the useful."
659029,1286212,617757,himself,44,51,,What did the Stag see in the water?,,"A Stag, drinking from a crystal spring, saw himself mirrored in the clear water. He greatly admired the graceful arch of his antlers, but he was very much ashamed of his spindling legs.""How can it be,"" he sighed, ""that I should be cursed with such legs when I have so magnificent a crown.""At that moment he scented a panther and in an instant was boun"
659031,1286212,617758,his spindling legs,166,184,,What did the Stag not like about himself?,,"A Stag, drinking from a crystal spring, saw himself mirrored in the clear water. He greatly admired the graceful arch of his antlers, but he was very much ashamed of his spindling legs.""How can it be,"" he sighed, ""that I should be cursed with such legs when I have so magnificent a crown.""At that moment he scented a panther and in an instant was bounding away through the forest. But as he ran his wide-spreading antlers caught in the branches of the trees, and soon the Panther over"
659035,1286212,617759,wide-spreading antlers caught in the branches of the trees,399,457,,How did the Panther overtake the Stag?,," the graceful arch of his antlers, but he was very much ashamed of his spindling legs.""How can it be,"" he sighed, ""that I should be cursed with such legs when I have so magnificent a crown.""At that moment he scented a panther and in an instant was bounding away through the forest. But as he ran his wide-spreading antlers caught in the branches of the trees, and soon the Panther overtook him. Then the Stag perceived that the legs of which he was so ashamed would have saved him had it not been for the useless ornaments on his head.We often make much of the ornamental and despise the useful."
659038,1286213,614126,Look before you leap.,850,871,,What is the moral of the story?,,"h Goat now saw what a plight he had got into, and begged the Fox to help him out. But the Fox was already on his way to the woods""If you had as much sense as you have beard, old fellow,"" he said as he ran, ""you would have been more cautious about finding a way to get out again before you jumped in.""Look before you leap."
659048,1286213,617760, thirsty,143,151,,Why did the Goat come to the well?,,"A Fox fell into a well, and though it was not very deep, he found that he could not get out again. After he had been in the well a long time, a thirsty Goat came by. The Goat thought the Fox had gone down to drink, and so he asked if the water was good.""The finest in the whole country,"" said the crafty Fox, ""jump in and try it. There is more than enough for both of us.""The thirsty Goat immediately jumped in and began to drink. The Fox just as quic"
659052,1286213,617761,The Fox just as quickly jumped on the Goat's back and leaped from the tip of the Goat's horns out of the well,431,540,,How did the Fox get out of the well?,,"long time, a thirsty Goat came by. The Goat thought the Fox had gone down to drink, and so he asked if the water was good.""The finest in the whole country,"" said the crafty Fox, ""jump in and try it. There is more than enough for both of us.""The thirsty Goat immediately jumped in and began to drink. The Fox just as quickly jumped on the Goat's back and leaped from the tip of the Goat's horns out of the wellThe foolish Goat now saw what a plight he had got into, and begged the Fox to help him out. But the Fox was already on his way to the woods""If you had as much sense as you have beard, old fellow,"" he said as he ran, ""you would have been more cautious about finding a way to get out again before you j"
659058,1286213,617762,finest in the whole country,258,285,,What did the Fox say about the water in the well?,,"A Fox fell into a well, and though it was not very deep, he found that he could not get out again. After he had been in the well a long time, a thirsty Goat came by. The Goat thought the Fox had gone down to drink, and so he asked if the water was good.""The finest in the whole country,"" said the crafty Fox, ""jump in and try it. There is more than enough for both of us.""The thirsty Goat immediately jumped in and began to drink. The Fox just as quickly jumped on the Goat's back and leaped from the tip of the Goat's horns out of the wellThe foolish Goat now saw what a plight he had"
